ID,FDAT,Calving Season Code,DIMatheat,DIM at Heat Code,Lact,Parity,heat_DATE,Heat Date Code,SB_FHIACBAR,SB_HTSTARTS,SB_HTENDS,SB_PROB,Heat Probability Category,SB_RUMINDEC,SB_RDTIM,SB_RUMHOUR,DC_BRDAT,DC_BRTIM,SIR,Sire Code,BCODE,DC_ACLEV,DC_ACDAT,DC_ACTIM,outcome,AMW5,AMW7,Code for milk @ 7 Weeks,AMW14,M305,CDAT,DCC_IF_P,PDCC,DDRY,EASE,Ease Code,Calf Sex and Survival,TWIN,DOA,OBSERV.,,,,,,,,,
5414,2/15/20,0,137,3,2,Multiparous,7/1/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,7:07:00,2:08:00,100,5,NO,.,.,7/1/20,16,SEXED,2,H,100,7/1/20,7,O ,2610,4060,4,8100,24680,.,.,271,40,1,No problem,FA       ,S,0,,,,,,,,,,
5650,6/20/20,1,35,1,2,Multiparous,7/25/20,1,3:00:00,7:07:00,22:08:00,100,5,YES,23:00:00,9,.,.,.,0,.,100,7/25/20,7,.,2790,4280,4,6970,21860,.,.,281,48,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
5464,3/15/20,0,111,3,2,Multiparous,7/4/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,7:07:00,18:08:00,100,5,YES,23:00:00,4,7/4/20,15,BEEF,1,H,100,7/4/20,7,O ,3090,4840,4,9950,25740,.,.,278,48,1,No problem,FA       ,S,0,,,,,,,,,,
5314,4/18/20,0,46,1,2,Multiparous,6/3/20,1,22:00:00,7:08:00,22:08:00,100,5,YES,2:00:00,9,.,.,.,0,.,100,6/3/20,7,.,3060,4690,4,6010,21100,.,.,281,47,3,Needed Assistance,FA       ,S,0,FRESH,,,,,,,,,
6338,3/18/20,0,97,2,1,Primiparous,6/23/20,1,23:00:00,7:08:00,23:08:00,100,5,YES,21:00:00,10,6/23/20,8,BEEF,1,H,100,6/23/20,7,P ,2230,3440,3,7100,23130,6/23/20,0,271,0,1,No problem,FA       ,S,0,.,,,,,,,,,
6285,3/8/20,0,135,3,1,Primiparous,7/21/20,1,3:00:00,7:08:00,23:08:00,100,5,YES,2:00:00,7,7/21/20,17,SEXED,2,H,100,7/21/20,7,O ,2230,3480,3,7240,21790,.,.,275,0,1,No problem,FA       ,S,0,.,,,,,,,,,
5765,7/14/20,1,30,1,2,Multiparous,8/13/20,1,2:00:00,7:08:00,19:08:00,100,5,YES,23:00:00,14,.,.,.,0,.,100,8/13/20,7,.,2440,3520,3,5610,17020,.,.,279,51,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
5789,11/17/19,0,203,5,1,Primiparous,6/7/20,1,23:00:00,7:08:00,0:08:00,100,5,YES,6:00:00,6,.,.,.,0,.,100,6/7/20,9,.,2490,3880,3,8500,26090,.,.,284,0,1,No problem,MA       ,S,0,DNB,,,,,,,,,
315,4/17/20,0,110,3,4,Multiparous,8/5/20,1,11:00:00,7:08:00,3:08:00,100,5,NO,.,.,.,.,.,0,.,100,8/5/20,7,.,3260,4990,4,9910,24790,.,.,281,53,1,No problem,FA       ,S,0,.,,,,,,,,,
4245,6/5/20,1,66,2,4,Multiparous,8/10/20,1,4:00:00,7:08:00,0:08:00,100,5,YES,1:00:00,12,.,.,.,0,.,100,8/10/20,7,.,3910,5860,5,11280,29250,.,.,281,53,1,No problem,MA       ,S,0,CUHT=NO/ DIM=68,,,,,,,,,
6518,5/17/20,0,69,2,1,Primiparous,7/25/20,1,23:00:00,7:09:00,20:09:00,100,5,YES,23:00:00,8,7/25/20,16,SEXED,2,H,100,7/25/20,7,O ,2320,3460,3,6640,18230,.,.,269,0,2,Slight Problem,FD       ,S,1,.,,,,,,,,,
6518,5/17/20,0,49,1,1,Primiparous,7/5/20,1,2:00:00,7:24:00,20:08:00,100,5,YES,0:00:00,8,7/5/20,16,SEXED,2,K,100,7/5/20,7,O ,2320,3460,3,6640,18230,.,.,269,0,2,Slight Problem,FD       ,S,1,,,,,,,,,,
5625,7/5/20,1,35,1,2,Multiparous,8/9/20,1,3:00:00,8:07:00,21:08:00,100,5,YES,23:00:00,10,.,.,.,0,.,100,8/9/20,8,.,2730,4280,4,9510,24440,.,.,277,49,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
4653,5/23/20,0,54,2,3,Multiparous,7/16/20,1,3:00:00,8:07:00,23:07:00,100,5,YES,1:00:00,7,7/16/20,6,BEEF,1,K,100,7/16/20,8,P ,2980,4530,4,9240,22790,7/16/20,0,276,76,1,No problem,FA       ,S,0,CUHT=YES,,,,,,,,,
4758,2/27/20,0,129,3,3,Multiparous,7/5/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,8:07:00,23:08:00,100,5,YES,5:00:00,11,7/5/20,16,BEEF,1,H,100,7/5/20,8,P ,3080,4770,4,9630,25350,7/5/20,0,280,52,1,No problem,MA       ,S,0,,,,,,,,,,
402,3/26/20,0,106,3,3,Multiparous,7/10/20,1,3:00:00,8:08:00,0:08:00,100,5,YES,4:00:00,8,7/10/20,16,BEEF,1,H,100,7/10/20,8,O ,3300,5190,5,10660,26990,.,.,282,52,3,Needed Assistance,MA       ,S,0,.,,,,,,,,,
3762,12/24/19,0,218,5,4,Multiparous,7/29/20,1,2:00:00,8:09:00,23:40:00,100,5,YES,1:00:00,6,.,.,.,0,.,100,7/29/20,8,.,4130,6200,6,12210,32260,.,.,273,43,1,No problem,FA       ,S,0,.,,,,,,,,,
5570,6/15/20,1,55,2,2,Multiparous,8/9/20,1,5:00:00,9:07:00,3:25:00,100,5,NO,.,.,8/9/20,16,SEXED,2,K,100,8/9/20,9,P ,2650,4050,4,6680,21570,.,.,279,49,1,No problem,FA       ,S,0,CUHT=YES,,,,,,,,,
5602,5/4/20,0,38,1,2,Multiparous,6/11/20,1,6:00:00,9:07:00,1:08:00,100,5,YES,7:00:00,.,.,.,.,0,.,100,6/11/20,9,.,2850,4470,4,9110,24440,.,.,278,49,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
6393,3/24/20,0,121,3,1,Primiparous,7/23/20,1,5:00:00,9:08:00,3:08:00,100,5,YES,9:00:00,8,7/24/20,10,BEEF,1,A,100,7/23/20,9,O ,1400,2210,2,4960,17500,.,.,266,0,1,No problem,FA       ,S,0,.,,,,,,,,,
6402,3/31/20,0,80,2,1,Primiparous,6/19/20,1,2:00:00,9:08:00,2:07:00,100,5,YES,4:00:00,5,6/19/20,4,SEXED,2,H,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,P ,1710,2750,2,6230,21010,6/19/20,0,273,0,1,No problem,FA       ,S,0,.,,,,,,,,,
6030,2/22/20,0,133,3,1,Primiparous,7/4/20,1,0:00:00,9:08:00,1:08:00,100,5,YES,4:00:00,7,7/4/20,15,SEXED,2,H,98,7/4/20,9,P ,1940,3010,3,6430,21040,7/4/20,0,277,0,1,No problem,MA       ,S,0,,,,,,,,,,
6310,3/28/20,0,98,2,1,Primiparous,7/4/20,1,0:00:00,9:08:00,21:09:00,100,5,YES,1:00:00,6,7/4/20,15,SEXED,2,H,100,7/4/20,9,O ,2170,3410,3,7090,20390,.,.,272,0,1,No problem,FA       ,S,0,,,,,,,,,,
5277,12/24/18,0,540,7,1,Primiparous,6/16/20,1,9:00:00,9:08:00,12:08:00,100,5,NO,.,.,.,.,.,0,.,100,6/16/20,9,.,2570,3890,3,7800,27870,.,.,263,0,1,No problem,FA       ,S,0,DNB,,,,,,,,,
4531,3/28/20,0,140,3,3,Multiparous,8/15/20,1,4:00:00,9:08:00,2:08:00,100,5,NO,.,.,8/15/20,17,BEEF,1,H,100,8/15/20,9,O ,2590,4050,4,8380,23760,.,.,281,82,1,No problem,MA       ,S,0,.,,,,,,,,,
4658,6/8/20,1,63,2,3,Multiparous,8/10/20,1,10:00:00,9:08:00,1:08:00,100,5,YES,3:00:00,10,.,.,.,0,.,100,8/10/20,9,.,3490,5280,5,9490,25900,.,.,285,77,1,No problem,MA       ,T    ,0,CUHT=NO/ DIM=64,,,,,,,,,
5285,1/9/20,0,197,4,2,Multiparous,7/24/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,9:08:00,20:08:00,100,5,YES,3:00:00,8,.,.,.,0,.,100,7/24/20,9,.,3410,5310,5,11080,35790,.,.,283,52,1,No problem,MA       ,S,0,.,,,,,,,,,
6415,4/10/20,0,53,2,1,Primiparous,6/2/20,1,4:00:00,10:07:00,23:08:00,100,5,YES,10:00:00,4,6/3/20,11,BEEF,1,K,100,6/2/20,10,O ,1740,2910,2,6880,23490,6/27/20,.,276,0,1,No problem,MA       ,S,0,.,,,,,,,,,
6413,4/25/20,0,63,2,1,Primiparous,6/27/20,1,4:00:00,10:08:00,2:08:00,100,5,YES,6:00:00,6,.,.,.,0,.,100,6/27/20,10,.,1810,2780,2,5820,17700,.,.,270,0,1,No problem,FA       ,S,0,CUHT=NO,,,,,,,,,
6341,3/18/20,0,97,2,1,Primiparous,6/23/20,1,1:00:00,10:08:00,1:08:00,100,5,YES,2:00:00,13,6/23/20,8,BEEF,1,H,100,6/23/20,10,P ,2050,3260,3,7210,21610,6/23/20,0,271,0,1,No problem,FA       ,S,0,.,,,,,,,,,
5385,1/8/20,0,176,4,2,Multiparous,7/2/20,1,11:00:00,10:08:00,3:08:00,100,5,YES,6:00:00,9,.,.,.,0,.,100,7/2/20,10,.,2160,3420,3,7470,20990,.,.,279,86,1,No problem,MA       ,S,0,DNB,,,,,,,,,
5473,2/26/20,0,115,3,2,Multiparous,6/20/20,1,3:00:00,10:08:00,2:08:00,100,5,NO,.,.,6/20/20,4,BEEF,1,H,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,P ,2370,3590,3,7170,20970,6/20/20,0,280,51,1,No problem,FA       ,S,0,.,,,,,,,,,
6324,4/18/20,0,74,2,1,Primiparous,7/1/20,1,6:00:00,10:08:00,2:08:00,100,5,YES,5:00:00,9,7/1/20,16,SEXED,2,K,100,7/1/20,10,P ,2420,3750,3,7890,24850,7/1/20,0,270,0,1,No problem,FA       ,S,0,,,,,,,,,,
6376,3/23/20,0,95,2,1,Primiparous,6/26/20,1,7:00:00,10:08:00,22:08:00,100,5,NO,.,.,6/26/20,5,SEXED,2,H,100,6/26/20,10,O ,2440,3770,3,7830,25040,.,.,270,0,1,No problem,FA       ,S,0,,,,,,,,,,
6004,3/25/20,0,78,2,1,Primiparous,6/11/20,1,23:00:00,10:08:00,23:08:00,100,5,YES,10:00:00,.,6/12/20,10,BEEF,1,K,100,6/11/20,10,P ,2420,3770,3,8000,25320,6/12/20,.,278,0,1,No problem,MA       ,S,0,.,,,,,,,,,
5602,5/4/20,0,59,2,2,Multiparous,7/2/20,1,4:00:00,10:08:00,2:07:00,100,5,YES,5:00:00,8,.,.,.,0,.,100,7/2/20,10,.,2850,4470,4,9110,24440,.,.,278,49,1,No problem,FA       ,S,0,CUHT=NO/DIM=61,,,,,,,,,
4451,3/19/20,0,111,3,3,Multiparous,7/8/20,1,4:00:00,10:08:00,4:07:00,100,5,YES,4:00:00,11,7/9/20,10,SEXED,2,O,100,7/8/20,10,P ,2950,4490,4,9210,25660,7/9/20,.,284,52,1,No problem,MA       ,S,0,.,,,,,,,,,
5006,2/1/20,0,123,3,2,Multiparous,6/3/20,1,4:00:00,10:08:00,2:08:00,100,5,YES,8:00:00,11,6/3/20,16,BEEF,1,K,100,6/3/20,10,O ,3050,4660,4,8980,25750,7/2/20,.,279,47,1,No problem,FA       ,S,0,.,,,,,,,,,
4747,6/27/20,1,49,1,3,Multiparous,8/15/20,1,3:00:00,10:08:00,23:08:00,100,5,YES,1:00:00,14,.,.,.,0,.,100,8/15/20,10,.,2960,4700,4,6900,23860,.,.,288,55,1,No problem,MA       ,S,0,CUHT=NO/ DIM= 51,,,,,,,,,
4898,4/25/20,0,40,1,3,Multiparous,6/4/20,1,8:00:00,10:08:00,5:08:00,100,5,YES,9:00:00,9,.,.,.,0,.,100,6/4/20,10,.,3160,4830,4,9880,26550,.,.,275,47,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
5227,1/18/20,0,204,5,2,Multiparous,8/9/20,1,5:00:00,10:08:00,2:08:00,100,5,NO,.,.,.,.,.,0,.,100,8/9/20,10,.,3790,5730,5,11340,34320,.,.,275,47,1,No problem,MA       ,S,0,DNB,,,,,,,,,
6274,5/21/20,0,83,2,1,Primiparous,8/12/20,1,3:00:00,11:07:00,2:07:00,100,5,NO,.,.,8/12/20,4,BEEF,1,K,100,8/12/20,11,P ,1610,2530,2,5660,17280,.,.,260,0,2,Slight Problem,FD       ,S,1,CUHT=YES,,,,,,,,,
5789,11/17/19,0,249,5,1,Primiparous,7/23/20,1,5:00:00,11:07:00,.,100,5,YES,8:00:00,10,.,.,.,0,.,100,7/23/20,11,.,2490,3880,3,8500,26090,.,.,284,0,1,No problem,MA       ,S,0,DNB,,,,,,,,,
6357,3/29/20,0,94,2,1,Primiparous,7/1/20,1,6:00:00,11:08:00,4:08:00,100,5,YES,7:00:00,9,7/1/20,16,SEXED,2,H,100,7/1/20,11,O ,2050,3290,3,7080,21360,.,.,275,0,1,No problem,FA       ,S,0,,,,,,,,,,
5583,4/12/20,0,115,3,2,Multiparous,8/5/20,1,10:00:00,11:08:00,6:08:00,100,5,YES,7:00:00,10,8/5/20,4,SEXED,2,H,100,8/5/20,11,A ,2390,3740,3,7590,19850,.,.,277,48,1,No problem,MA       ,S,0,.,,,,,,,,,
5271,4/8/20,0,78,2,2,Multiparous,6/25/20,1,6:00:00,11:20:00,3:08:00,100,5,YES,4:00:00,10,6/26/20,5,SEXED,2,H,100,6/25/20,11,P ,2530,3960,3,8830,24760,6/26/20,.,278,44,1,No problem,FA       ,S,0,,,,,,,,,,
5313,4/21/20,0,111,3,2,Multiparous,8/10/20,1,3:00:00,11:31:00,2:08:00,100,5,YES,2:00:00,3,8/10/20,16,BEEF,1,H,100,8/10/20,11,P ,3720,5690,5,11110,28330,.,.,278,50,1,No problem,FA       ,S,0,.,,,,,,,,,
6255,4/11/20,0,81,2,1,Primiparous,7/1/20,1,4:00:00,12:08:00,2:08:00,100,5,YES,4:00:00,10,7/1/20,16,BEEF,1,K,100,7/1/20,12,P ,1470,2290,2,4890,17120,7/1/20,0,280,0,1,No problem,MA       ,S,0,,,,,,,,,,
6496,5/2/20,0,64,2,1,Primiparous,7/5/20,1,6:00:00,12:08:00,6:08:00,100,5,YES,4:00:00,15,.,.,.,0,.,100,7/5/20,12,.,1840,2920,2,6170,19420,.,.,267,0,1,No problem,FA       ,S,0,CUHT=NO/DIM=66,,,,,,,,,
4631,3/29/20,0,57,2,3,Multiparous,5/25/20,0,4:00:00,12:08:00,2:08:00,100,5,YES,4:00:00,9,.,.,.,0,.,100,5/25/20,12,.,2110,3340,3,7080,19780,.,.,264,34,1,No problem,FA       ,S,0,.,,,,,,,,,
3866,5/2/20,0,101,3,4,Multiparous,8/11/20,1,9:00:00,12:08:00,.,100,5,YES,7:00:00,6,8/12/20,13,BEEF,1,H,100,8/11/20,12,O ,2790,4120,4,8920,22950,.,.,290,61,1,No problem,FA       ,S,0,.,,,,,,,,,
5285,1/9/20,0,219,5,2,Multiparous,8/15/20,1,12:00:00,12:16:00,3:08:00,100,5,NO,.,.,.,.,.,0,.,100,8/15/20,12,.,3410,5310,5,11080,35790,.,.,283,52,1,No problem,MA       ,S,0,DNB,,,,,,,,,
5422,5/1/20,0,43,1,2,Multiparous,6/13/20,1,5:00:00,12:17:00,2:08:00,100,5,YES,4:00:00,5,.,.,.,0,.,100,6/13/20,12,.,2810,4250,4,8610,22660,.,.,282,53,1,No problem,FA       ,S,0,FRESH/CUHT=NO,,,,,,,,,
6269,2/24/20,0,93,2,1,Primiparous,5/27/20,0,7:00:00,13:07:00,3:08:00,100,5,YES,9:00:00,5,5/28/20,13,SEXED,2,H,100,5/27/20,13,O ,1900,3060,3,6470,22130,.,.,269,0,1,No problem,FA       ,S,0,.,,,,,,,,,
4563,1/17/20,0,135,3,3,Multiparous,5/31/20,0,9:00:00,13:07:00,3:08:00,100,5,YES,6:00:00,9,6/1/20,17,BEEF,1,H,100,5/31/20,13,P ,3090,4610,4,9120,27550,6/1/20,.,281,53,1,No problem,FA       ,S,0,.,,,,,,,,,
6247,5/11/20,0,37,1,1,Primiparous,6/17/20,1,6:00:00,13:08:00,7:56:00,100,5,YES,9:00:00,9,.,.,.,0,.,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,.,1970,2910,2,5860,17490,.,.,271,0,1,No problem,MA       ,S,0,FRESH,,,,,,,,,
6532,5/8/20,0,96,2,1,Primiparous,8/12/20,1,7:00:00,13:08:00,6:07:00,100,5,YES,6:00:00,13,8/13/20,15,SEXED,2,H,100,8/12/20,13,P ,1990,3110,3,6990,21650,.,.,269,0,1,No problem,FA       ,S,0,.,,,,,,,,,
6018,1/20/20,0,156,4,1,Primiparous,6/24/20,1,5:00:00,13:08:00,.,100,5,YES,11:00:00,9,6/25/20,13,SEXED,2,H,100,6/24/20,13,O ,1970,3130,3,6860,21780,.,.,280,0,1,No problem,FA       ,S,0,,,,,,,,,,
6372,6/4/20,1,70,2,1,Primiparous,8/13/20,1,11:00:00,13:08:00,5:08:00,100,5,NO,.,.,8/14/20,15,SEXED,2,H,100,8/13/20,13,P ,2220,3420,3,6460,19420,.,.,279,0,1,No problem,FA       ,S,0,.,,,,,,,,,
6091,2/4/20,0,165,4,1,Primiparous,7/18/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,13:08:00,4:08:00,100,5,YES,6:00:00,8,7/18/20,6,BEEF,1,H,100,7/18/20,13,O ,2280,3430,3,6750,20670,.,.,286,0,1,No problem,FA       ,S,0,.,,,,,,,,,
5338,2/13/20,0,140,3,2,Multiparous,7/2/20,1,8:00:00,13:08:00,4:17:00,100,5,YES,10:00:00,5,7/3/20,14,BEEF,1,H,100,7/2/20,13,O ,2320,3560,3,7580,23160,.,.,273,47,1,No problem,FA       ,S,0,,,,,,,,,,
5789,11/17/19,0,226,5,1,Primiparous,6/30/20,1,7:00:00,13:08:00,.,100,5,YES,6:00:00,18,.,.,.,0,.,100,6/30/20,13,.,2490,3880,3,8500,26090,.,.,284,0,1,No problem,MA       ,S,0,DNB,,,,,,,,,
6197,4/11/20,0,100,3,1,Primiparous,7/20/20,1,6:00:00,13:08:00,2:07:00,100,5,YES,5:00:00,11,7/21/20,14,SEXED,2,A,100,7/20/20,13,O ,2690,4100,4,8120,23650,.,.,280,0,1,No problem,MA       ,S,0,.,,,,,,,,,
5569,4/15/20,0,93,2,2,Multiparous,7/17/20,1,19:00:00,13:08:00,1:08:00,100,5,YES,6:00:00,7,7/18/20,6,SEXED,2,A,100,7/17/20,13,P ,2700,4120,4,8160,20730,7/18/20,.,280,51,1,No problem,FA       ,S,0,.,,,,,,,,,
4245,6/5/20,1,28,1,4,Multiparous,7/3/20,1,5:00:00,13:08:00,1:08:00,100,5,YES,6:00:00,5,.,.,.,0,.,100,7/3/20,13,.,3910,5860,5,11280,29250,.,.,281,53,1,No problem,MA       ,S,0,FRESH,,,,,,,,,
3762,12/24/19,0,194,4,4,Multiparous,7/5/20,1,14:00:00,13:08:00,6:59:00,100,5,YES,5:00:00,10,7/5/20,16,BEEF,1,H,100,7/5/20,13,O ,4130,6200,6,12210,32260,.,.,273,43,1,No problem,FA       ,S,0,.,,,,,,,,,
4151,11/18/19,0,197,4,3,Multiparous,6/2/20,1,10:00:00,14:07:00,7:07:00,100,5,YES,18:00:00,18,.,.,.,0,.,100,6/2/20,14,.,3050,4530,4,8960,25140,.,.,291,63,1,No problem,MA       ,S,0,DNB,,,,,,,,,
4866,11/7/19,0,204,5,2,Multiparous,5/29/20,0,8:00:00,14:07:00,6:07:00,100,5,YES,6:00:00,10,5/30/20,5,BEEF,1,H,100,5/29/20,14,O ,3350,5010,5,9670,27420,.,.,287,59,1,No problem,MA       ,S,0,.,,,,,,,,,
4889,1/25/20,0,124,3,2,Multiparous,5/28/20,0,8:00:00,14:08:00,8:08:00,100,5,YES,8:00:00,9,5/29/20,14,BEEF,1,H,100,5/28/20,14,O ,2520,3850,3,8000,22250,7/16/20,.,287,61,3,Needed Assistance,MD       ,S,1,.,,,,,,,,,
6174,2/3/20,0,120,3,1,Primiparous,6/2/20,1,10:00:00,14:08:00,23:08:00,100,5,NO,.,.,6/3/20,11,SEXED,2,K,100,6/2/20,14,O ,1510,2400,2,5280,19150,6/25/20,.,257,0,1,No problem,FD       ,S,1,.,,,,,,,,,
6140,2/21/20,0,92,2,1,Primiparous,5/23/20,0,9:00:00,14:08:00,9:08:00,100,5,YES,9:00:00,11,5/24/20,9:00,SEXED,2,H,100,5/23/20,14,A ,1700,2740,2,6360,21360,5/24/20,.,275,0,1,No problem,FA       ,S,0,.,,,,,,,,,
5367,2/19/20,0,127,3,2,Multiparous,6/25/20,1,8:00:00,14:08:00,10:12:00,100,5,YES,2:00:00,21,6/26/20,5,BEEF,1,H,100,6/26/20,14,P ,2350,3600,3,7620,20510,6/26/20,.,279,44,1,No problem,FA       ,S,0,,,,,,,,,,
5832,9/9/19,0,328,7,1,Primiparous,8/2/20,1,6:00:00,14:08:00,7:22:00,100,5,NO,.,.,.,.,.,0,.,100,8/2/20,14,.,2480,3780,3,7840,29330,.,.,266,0,1,No problem,FA       ,S,0,DNB,,,,,,,,,
5257,3/14/20,0,116,3,2,Multiparous,7/8/20,1,4:00:00,14:08:00,6:08:00,100,5,YES,3:00:00,18,7/9/20,10,SEXED,2,O,100,7/8/20,14,O ,2430,3870,3,7970,22460,.,.,274,47,1,No problem,FA       ,S,0,.,,,,,,,,,
4263,5/31/20,0,23,1,4,Multiparous,6/23/20,1,8:00:00,14:08:00,8:08:00,100,5,YES,4:00:00,22,.,.,.,0,.,100,6/23/20,14,.,2690,4070,4,7780,20270,.,.,277,49,1,No problem,MA       ,S,0,FRESH/MOVED,,,,,,,,,
5569,4/15/20,0,50,2,2,Multiparous,6/4/20,1,5:00:00,14:08:00,2:07:00,100,5,YES,4:00:00,11,.,.,.,0,.,100,6/4/20,14,.,2700,4120,4,8160,20730,7/18/20,.,280,51,1,No problem,FA       ,S,0,CUHT=YES/DIM=51 but NO I.A,,,,,,,,,
5682,5/1/20,0,105,3,2,Multiparous,8/14/20,1,9:00:00,14:08:00,7:08:00,100,5,YES,11:00:00,10,8/14/20,5,BEEF,1,H,100,8/14/20,9,P ,2850,4400,4,9160,24960,.,.,274,46,1,No problem,FA       ,S,0,.,,,,,,,,,
4865,5/5/20,0,62,2,3,Multiparous,7/6/20,1,7:00:00,14:08:00,7:08:00,100,5,YES,5:00:00,7,7/7/20,8,SEXED,2,K,100,7/6/20,14,O ,2910,4520,4,9280,24160,.,.,277,43,1,No problem,FA       ,S,0,CUHT=YES,,,,,,,,,
5571,5/30/20,0,24,1,2,Multiparous,6/23/20,1,8:00:00,14:08:00,2:08:00,100,5,NO,.,.,.,.,.,0,.,100,6/23/20,14,.,3110,4600,4,9020,22180,.,.,272,41,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
5612,5/6/20,0,58,2,2,Multiparous,7/3/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,14:08:00,6:08:00,100,5,YES,6:00:00,10,.,.,.,0,.,84,7/3/20,14,.,3090,4710,4,9470,24480,.,.,270,37,1,No problem,FA       ,S,0,CUHT=NO/DIM=60,,,,,,,,,
5250,11/24/19,0,239,5,2,Multiparous,7/20/20,1,7:00:00,14:08:00,6:08:00,100,5,YES,1:00:00,20,.,.,.,0,.,100,7/20/20,14,.,3040,4750,4,9860,31560,2/6/20,165,284,55,1,No problem,FA       ,S,0,PREGNANT,,,,,,,,,
4626,2/10/20,0,119,3,3,Multiparous,6/8/20,1,2:00:00,14:08:00,7:00:00,100,5,YES,7:00:00,10,.,.,.,0,.,100,6/8/20,14,.,3160,4790,4,9020,22030,.,.,279,98,1,No problem,FA       ,S,0,.,,,,,,,,,
5013,7/9/20,1,24,1,3,Multiparous,8/2/20,1,16:00:00,14:08:00,3:08:00,100,5,NO,.,.,.,.,.,0,.,100,8/2/20,14,.,3140,4860,4,9560,25400,.,.,285,87,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
5454,4/30/20,0,55,2,2,Multiparous,6/24/20,1,15:00:00,14:08:00,.,100,5,YES,5:00:00,9,6/25/20,13,SEXED,2,K,100,6/24/20,14,O ,3290,4920,4,9300,24400,.,.,280,53,1,No problem,FA       ,S,0,,,,,,,,,,
5227,1/18/20,0,161,4,2,Multiparous,6/27/20,1,9:00:00,14:08:00,7:08:00,100,5,YES,8:00:00,6,6/28/20,14,BEEF,1,A,100,6/27/20,14,O ,3790,5730,5,11340,34320,.,.,275,47,1,No problem,MA       ,S,0,,,,,,,,,,
5278,2/1/20,0,168,4,2,Multiparous,7/18/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,14:09:00,0:08:00,100,5,YES,5:00:00,7,7/18/20,6,BEEF,1,H,100,7/18/20,14,P ,2810,4240,4,8440,24100,7/18/20,0,277,47,1,No problem,FA       ,S,0,.,,,,,,,,,
5689,6/25/20,1,38,1,2,Multiparous,8/2/20,1,10:00:00,15:07:00,6:08:00,100,5,YES,3:00:00,19,.,.,.,0,.,100,8/2/20,15,.,2770,4200,4,6010,20190,.,.,274,46,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
5634,6/3/20,1,74,2,2,Multiparous,8/16/20,1,13:00:00,15:07:00,7:07:00,100,5,YES,12:00:00,9,8/17/20,13,SEXED,2,K,100,8/16/20,15,P ,2930,4350,4,8160,21910,.,.,282,52,1,No problem,FA       ,S,0,CUHT=YES,,,,,,,,,
5530,5/17/20,0,52,2,2,Multiparous,7/8/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,15:07:00,3:08:00,100,5,YES,11:00:00,3,7/9/20,10,SEXED,2,K,100,7/8/20,15,O ,3140,4620,4,9320,23570,.,.,283,55,1,No problem,FA       ,S,0,CUHT=YES,,,,,,,,,
5463,3/26/20,0,132,3,2,Multiparous,8/5/20,1,9:00:00,15:08:00,9:08:00,100,5,YES,10:00:00,8,8/5/20,4,SEXED,2,H,100,8/5/20,15,O ,2490,3910,3,8050,22900,.,.,274,45,1,No problem,MA       ,S,0,.,,,,,,,,,
5610,4/28/20,0,50,2,2,Multiparous,6/17/20,1,11:00:00,15:08:00,4:09:00,100,5,YES,14:00:00,7,6/18/20,12,BEEF,1,K,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,P ,2790,4180,4,8120,20170,6/18/20,.,271,57,1,No problem,FA       ,S,0,.,,,,,,,,,
5104,1/15/20,0,175,4,2,Multiparous,7/8/20,1,10:00:00,15:08:00,5:08:00,100,5,YES,8:00:00,8,7/9/20,15,BEEF,1,H,100,7/8/20,15,O ,2810,4250,4,8440,22540,.,.,279,51,1,No problem,FA       ,S,0,.,,,,,,,,,
5533,6/19/20,1,53,2,2,Multiparous,8/11/20,1,8:00:00,15:08:00,.,100,5,YES,10:00:00,9,8/12/20,13,BEEF,1,K,100,8/11/20,15,A ,2910,4370,4,7060,21940,.,.,286,68,1,No problem,FA       ,S,0,CUHT=YES,,,,,,,,,
5630,6/7/20,1,43,1,2,Multiparous,7/20/20,1,12:00:00,15:08:00,7:08:00,100,5,YES,8:00:00,10,.,.,.,0,.,100,7/20/20,15,.,2980,4490,4,7850,22270,.,.,283,56,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
